gene	logFC	logCPM	PValue	FDR
Slc5a3	-1.13256699265214	6.20351035588377	7.20809916789457e-06	0.00177239149539452
Bst2	1.2142144974197	6.47919227533075	7.86896971125423e-06	0.00189971236047334
Anxa3	1.2480359954528	8.08568060460584	9.50492859877945e-06	0.00225368646311774
Pvalb	-2.4279497887656	2.96497546817388	1.10608404909665e-05	0.00257659368489566
S100a10	0.909488984893024	7.3543528305278	1.16084452177887e-05	0.0026575333724448
Sptb	-1.02662085873463	4.70500455971499	1.43167487826942e-05	0.00320837060603625
Ifrd1	1.1501846105114	6.70981531092353	1.44978337371724e-05	0.00320837060603625
Ddn	-1.6850516836815	7.91763033045629	1.73887964080864e-05	0.00378505637223887
Nlrp1b	-2.57792399723821	0.815069584484226	1.76826093306095e-05	0.00378693043051344
Flrt1	-1.31713970770431	4.73036102651969	1.86186531433669e-05	0.00382346384065562
Cyp2d9	-2.32957013080784	3.77153706412473	1.88852756803643e-05	0.00382346384065562
Glcci1	-1.04977738907867	6.19303905863699	1.890841729409e-05	0.00382346384065562
Smarca2	-0.957987752284014	8.10158499956506	1.90050168310944e-05	0.00382346384065562
Tpm4	0.866351077496944	9.17589454182329	1.99803856703196e-05	0.00395969493926125
Trabd2b	-0.964086906612773	6.40289480281596	2.0774171074148e-05	0.00405646240474319
Tnfrsf12a	1.6025845402524	7.25339290823368	2.26860441996406e-05	0.0043655839838091
Tenm3	-1.05575086329424	4.88785072775606	2.31463509709012e-05	0.00439053211702322
Plppr5	-1.46616030746478	3.07528217685531	2.54580198668611e-05	0.00473326864193295
Nupr1	0.924429522897917	7.58868402911336	2.56661652522347e-05	0.00473326864193295
Sema5a	-0.886100611660493	8.9920183478775	2.61991583946982e-05	0.00473506790968833
Abca13	-2.20046169170074	4.95756033422043	2.6580224391613e-05	0.00473506790968833
Phlda1	1.12256036233972	6.33355926374314	2.67457518622251e-05	0.00473506790968833
Col4a2	1.20361885342678	9.67394577779776	2.79171836523358e-05	0.00487742584915414
Sprr1a	3.92602346065937	1.28079330416953	2.84506880484608e-05	0.0049060809858112
Man2a1	0.951590672617793	9.18927806889396	3.05451277207292e-05	0.00519972058815183
Nap1l5	-2.06344551298038	0.121072335110015	3.118177314964e-05	0.00522444995560817
Maff	1.25994536500438	5.77273696576814	3.14773306558709e-05	0.00522444995560817
Mcam	0.81990551641896	7.97436312414465	3.49792379667021e-05	0.00573400397187495
Akap12	1.31269553925423	8.46858443181363	3.58298167113475e-05	0.00578350090355685
Mmp10	3.04782610050492	1.44850162185561	3.61523252745307e-05	0.00578350090355685
Cyp2a5	-2.31346115601817	4.21932948558301	3.72883297035568e-05	0.00589421954528366
Rhcg	-2.18865687707493	2.98750334236326	3.98517732231447e-05	0.00622531582184607
Rhoc	0.890306227642852	7.62454576397251	4.07541450841694e-05	0.00623625030852061
Ctps2	1.0305053819781	4.39566657741501	4.14038250907546e-05	0.00623625030852061
Tnxb	-0.920678455402684	5.92323716578093	4.17250583585016e-05	0.00623625030852061
Mturn	-1.02303908011807	6.20385804834297	4.18004426463574e-05	0.00623625030852061
Mxra7	0.794180910039712	6.72012768059543	4.61951392723914e-05	0.00681532288065348
Ube2ql1	-1.61415189268713	3.34930383147257	4.67514881807335e-05	0.00682160725344813
Plk2	1.04321480831714	7.55539440241014	5.0122123149739e-05	0.00723392990415472
Dusp15	-1.09277764357636	4.46046483665814	5.26199997169444e-05	0.00748660860153892
Mgat5	-0.886579405180197	6.80596359443967	5.30005428938589e-05	0.00748660860153892
Rsad2	0.936671286225175	5.21634949074866	5.64008522838009e-05	0.00788305806972956
Epha3	-1.49355461167744	3.3017953769466	5.96613733275487e-05	0.00825191369836658
Dbn1	1.00141639712419	6.17935610068009	6.12811019539576e-05	0.00838856156437783
Acpp	0.79188345409838	8.35542555240277	6.20610138354671e-05	0.00840863409905441
Rassf10	-1.45283925101538	4.12790964504806	6.44064650621288e-05	0.00863827316257522
Adcy1	-0.959102247387074	7.99684964064868	6.74645327548623e-05	0.00895794065919062
Pank1	-0.945170548971066	5.51394990225078	6.89540244172971e-05	0.00906506471497892
Nr4a3	1.87840197948207	3.98313265161421	7.07012469639638e-05	0.00917982260400553
Rap1gap	-1.51740692585113	3.08051745667954	7.17847430772822e-05	0.00917982260400553
Socs2	1.18895995029465	5.25650609377092	7.19010054840017e-05	0.00917982260400553
Ptgfr	-1.27371696224746	3.24940971066914	7.3556887511724e-05	0.00930179383219687
Wif1	-1.22352188662124	4.99614422754689	7.46339114376955e-05	0.00930436589685783
Fblim1	0.9643535630531	5.02567429835287	7.49786979186465e-05	0.00930436589685783
Clmn	-0.987147360068739	5.54738642793898	7.83015340378373e-05	0.00962673860142967
Epha2	1.13004583788047	7.54605834487472	8.19180675941633e-05	0.00997897340839725
Lgals3	1.89733369268611	4.39680294279356	8.82100662991011e-05	0.0106045411327793
Sdcbp2	2.05032996606183	0.676331318098525	8.92764283902352e-05	0.0106045411327793
Cd109	1.63515034803157	4.77182678389406	8.9449360360844e-05	0.0106045411327793
Marcksl1-ps4	-2.48444397032877	-0.495591924876315	9.38382103741738e-05	0.0109938832870371
Sfrp1	-1.36641750263902	4.82961387347485	9.44464278296644e-05	0.0109938832870371
Rnd1	2.06254069779967	4.81402262147276	9.52173955421949e-05	0.0109938832870371
Tagln2	0.774319864149437	8.87667633056538	9.87293561351254e-05	0.0113011068169155
Car12	-0.843228407556789	6.08797658460581	0.000104570301537711	0.0118194686669649
Dnhd1	-1.4678704838584	2.48988317236548	0.000105038206258612	0.0118194686669649
