rank_position	gene	stat
870	Rnf139	3.37418106003184
871	Fkbp14	3.37216348968904
872	D930007P13Rik	3.37100969370626
873	B9d2	3.36932685342945
874	Samhd1	3.36914090996029
875	Irak3	3.36569182243509
876	Dlgap4	3.36287819120226
877	Dclk1	3.36252690435515
878	Stk40	3.36144250987858
879	Abca4	3.36129237718353
880	Slc2a6	3.35934682422802
881	Glud1	3.35832563817562
882	Tnip1	3.35803508924664
883	Pa2g4	3.35769080797799
884	Car7	3.35702298340974
885	Meioc	3.35526484581604
886	Fuca1	3.35243681826906
887	H2-Q6	3.35046723980581
888	Kdm1a	3.34916508838327
889	Cd200r1	3.34574936549195
890	Sp110	3.34348750665307
891	Fbxo33	3.34271121886051
892	Hadhb	3.3413678564694
893	Trim67	3.33998588320545
894	Ier2	3.33749774837885
895	Fstl3	3.3373369118011
896	Nrcam	3.33326696784591
897	Col28a1	3.33183217230512
898	Hnrnpa3	3.3312751626389
899	Capzb	3.33017329811743
900	Plekha3	3.32930011854802
901	Nr5a2	3.328776860379
902	Ufd1	3.32807792641815
903	Eif5a	3.32748950774057
904	Htr2a	3.32722829885167
905	Onecut2	3.32707202296342
906	Sox5os3	3.32689116903515
907	Fam216a	3.32653592173073
908	Cdt1	3.32490692299912
909	Mylk2	3.31900176925045
910	Psmd1	3.31862629496569
911	Ncapg2	3.31770376982746
912	Nudcd2	3.31523177493397
913	Crlf2	3.31008402042884
914	Atp13a4	3.30982487403319
915	Nat8l	3.30881905563872
916	Dyrk3	3.30761692605898
917	Umodl1	3.30709521332385
918	Fga	3.30648273283913
919	Tipin	3.30274501124668
920	Mical2	3.30212366841275
921	Dcc	3.30154121959397
922	Cops6	3.29963829041984
923	Prcp	3.29802465466028
924	Scg3	3.29460249594345
925	Ddx4	3.29397291224076
926	Ifi208	3.29296032606254
927	Sertad1	3.29247232642273
928	Gbp4	3.28953558248364
929	Blcap	3.28931095541406
930	Cmtm3	3.28854445450605
931	Patl2	3.28686241734325
932	Stat4	3.28510161924998
933	Slc26a10	3.28480054693142
934	Rnf169	3.28349215769224
935	Vdac2	3.282783881763
936	Gbp10	3.28014716801644
937	Robo3	3.27962166265143
938	Myoz2	3.27925908022454
939	Dnah12	3.27872128077579
940	Gm8909	3.27786004309234
941	Zwint	3.2735487256231
942	Gm7972	3.27323881612857
943	Ube2s	3.27253034770173
944	Tenm1	3.27015761080524
945	Glul	3.26923181053328
946	Artn	3.26745855629349
947	Dnajb13	3.26721258438639
948	Ino80c	3.26335099565262
949	Slc30a4	3.26147464041218
950	Zswim4	3.25825247766418
951	Alg5	3.2561527741581
952	4930412C18Rik	3.25417651865715
953	Mrpl30	3.25346113209588
954	Ces4a	3.25229899422707
955	Sdcbp	3.25091277860214
956	Uggt2	3.24982695095219
957	Ifi27	3.2497942587839
958	Dhx58	3.24684567528125
959	Itgb3	3.23935746633226
960	Cd47	3.23906940399923
961	Rnh1	3.23677592258865
962	Rtca	3.23426332627308
963	Kctd16	3.23411109198226
964	Rnf115	3.23232469610595
965	Txn1	3.23229143661613
966	Fgl1	3.23207486889884
967	Cnot9	3.23029792361059
968	Slc25a25	3.23017222444706
969	Ttpal	3.22929000417387
970	Ccnl1	3.22723109544858
971	Gm14569	3.22603299117925
972	Arhgap27	3.22570442751391
973	Garnl3	3.22563498664724
974	Emp3	3.22539148625857
975	Fgfr3	3.22507481745609
976	Serpind1	3.22377222706738
977	Cemip2	3.22190835737004
978	S100a11	3.22086853252789
979	Tgfb3	3.21981726971637
980	Crabp2	3.21918753080794
981	Scn11a	3.21866446472713
982	Slc12a8	3.21826086326471
983	Copg2os2	3.21472197794527
984	Hnrnpdl	3.21399842859245
985	Disc1	3.21351121262554
986	Nubp1	3.21092687914852
987	Alb	3.21078907201998
988	Cfap58	3.20842255064069
989	Gla	3.20823434885193
990	Col4a5	3.20694466667527
991	Psmc2	3.20680210769687
992	Ttll7	3.20601197658469
993	Eny2	3.20385067973474
994	Car10	3.2028587425569
995	Tbc1d15	3.20228870341156
996	Qrfpr	3.20186147902031
997	Gbp5	3.19894917047088
998	Abcb1b	3.19648673121854
999	Lias	3.19576925453879
1000	Pik3cb	3.19520849627784
1001	Gm5122	3.19398627570327
1002	Mpv17l2	3.19268737322255
1003	Csrnp1	3.1922552759247
1004	Psma3	3.18935711853012
1005	F3	3.18798923449337
1006	Lrrc17	3.18665731731722
1007	Tuba3b	3.18535917271243
1008	Wdr73	3.18403490552566
1009	Ddx21	3.17927285764285
1010	Txnl1	3.17875835686673
1011	Arhgap8	3.17840205255918
1012	Cdh10	3.17722593978469
1013	Ergic1	3.17709988724934
1014	Exosc1	3.17586529038526
1015	Neurl1b	3.17243125807238
1016	S100a4	3.171580472213
1017	Il1rn	3.1687099719293
1018	Galnt1	3.16678369925271
1019	Psme1	3.16646162363728
1020	Wnt11	3.16592770675773
1021	C530044C16Rik	3.16315923181442
1022	Ldlr	3.16315423850277
1023	Cap1	3.16267866150569
1024	Hectd2	3.1612259192374
1025	Lipe	3.16048015704224
1026	Psmd14	3.15802831705772
1027	Apon	3.155687620995
1028	Rtl8b	3.15181151354769
1029	Cks1b	3.1517515263213
1030	Eif2a	3.14725069477625
1031	Rwdd1	3.14652938667101
1032	Xrn2	3.14649102709258
1033	Sox21	3.14569849631258
1034	Spc25	3.14495229916628
1035	Eif2ak2	3.14410128592369
1036	Snx10	3.14182965829873
1037	Nuak2	3.13915707050273
1038	A930001C03Rik	3.13870539085453
1039	Gbp9	3.13747792442049
1040	Gm9949	3.13197224191637
1041	Slc24a4	3.12635850044112
1042	Nmb	3.1221023608173
1043	Ehd1	3.12179718206638
1044	Klhdc4	3.11975925290205
1045	Gm12250	3.11962681075707
1046	Fkbp5	3.11753905606828
1047	Ssr4	3.11714254076744
1048	Tob1	3.11612413996552
1049	Bcl2l14	3.1126913592673
1050	Ttn	3.1070836815521
1051	Rgs2	3.1063634309681
1052	Washc5	3.10241935251745
1053	Bak1	3.10191718199731
1054	Pinx1	3.1018370513538
1055	Tead3	3.10115172488121
1056	Fbxl2	3.09961845465316
1057	Gm17266	3.09704843958746
1058	Ercc5	3.09671885025755
1059	Arpc5	3.09617132666883
1060	Slc39a1	3.09600905099953
1061	Cenpj	3.09567396568122
1062	Cdh13	3.09340138496268
1063	Nes	3.09340127242455
1064	Synpo2l	3.09287754519933
1065	Slc30a1	3.09203649591548
1066	Scn1b	3.09180735501526
1067	Srp72	3.09030040139825
1068	Pym1	3.09018272019609
1069	Nos1	3.08969466203911
1070	Clec4e	3.08825079371299
1071	Rnf14	3.08568555198216
1072	Edn1	3.08562681511148
1073	Gabra2	3.0855358785094
1074	C1s1	3.08508767676584
1075	Irx5	3.0833913818928
1076	Mrpl52	3.08184016004282
1077	Alkbh3	3.08157894776585
1078	Zbtb7b	3.07936509721126
1079	Tjap1	3.07867645714241
1080	Enkur	3.07844421747748
1081	Ifi27l2a	3.07597484765854
1082	Hprt	3.07567828884933
1083	Zic2	3.07495385701535
1084	Otc	3.07444179232495
1085	Fabp4	3.07314337992879
1086	Itgav	3.073022636829
1087	Rtl8a	3.07297813238653
1088	Stx3	3.07260407659477
1089	Bcar1	3.07222436416867
1090	Ppp1r18	3.07112457080568
1091	Retreg1	3.06996200071174
1092	Pcdh19	3.06813001110744
1093	Tubgcp2	3.06808743248483
1094	Taf10	3.06756826320901
1095	Stat2	3.0673480047831
1096	Gm33104	3.06708942906434
1097	1700031A10Rik	3.06683145700812
1098	Gar1	3.06634367320139
1099	Gck	3.06629859373182
1100	Tmem35a	3.06605592062302
1101	Utp18	3.06590355016096
1102	Ndufa5	3.06388913137924
1103	Psmc3	3.06360803419588
1104	Evx2	3.0635988106488
1105	Arl8a	3.06197289121698
1106	Ncaph	3.0616711254583
1107	Lrtm2	3.05761790766041
1108	Parp10	3.05505669687569
1109	Gm15417	3.05449956937552
1110	Sec14l5	3.05358224358868
1111	Gm17695	3.05308376224708
1112	Uhrf1bp1l	3.0509479594764
1113	Tmed5	3.04904787930348
1114	Rbm44	3.04807307784319
1115	Grin2a	3.0451781491934
1116	Taf1d	3.04480248479393
1117	Etf1	3.04414482297138
1118	Sh3bp5	3.04267636941591
1119	Jak3	3.04144881501708
1120	Atf4	3.04130041220633
1121	Aldoa	3.04106607958065
1122	Slc25a4	3.04082006325857
1123	Sox1ot	3.04057888288332
1124	Gbp8	3.03844791098103
1125	9530053A07Rik	3.0381746908791
1126	Nostrin	3.03783332552237
1127	Tmem11	3.03719534425348
1128	Axl	3.03599212511857
1129	Nol3	3.03578703150733
1130	Eif6	3.03574446079638
1131	Rpl7l1	3.03406458304808
1132	Chil3	3.0328828304648
1133	Mreg	3.03283972477564
1134	Tcim	3.03163151690165
1135	Gm5878	3.0286097314244
1136	Nutm1	3.0258720164709
1137	Arpc3	3.02558740988079
1138	Ccdc85a	3.02402504832785
1139	Rabgef1	3.02356562854625
1140	Saa4	3.02337040319202
1141	1810055G02Rik	3.02225793903523
1142	Gm567	3.02187919743141
1143	Lhx6	3.0215145542929
1144	Lars	3.02020226678634
1145	Rplp0	3.01977185770247
1146	Stap2	3.0179541438882
1147	Endou	3.017017272414
1148	Zfp958	3.01593470275684
1149	Cnn2	3.01392289062636
1150	Wee1	3.01329555363351
1151	Zfp580	3.01326208999472
1152	Tmed10	3.01324716715447
1153	Fank1	3.01122888484837
1154	Egfl7	3.01074340174004
1155	Cyp4f17	3.00966729498744
1156	Psg16	3.00646497792266
1157	Azin2	3.00532633893468
1158	Erdr1	3.00506476772898
1159	Ddit4	3.00126230232951
1160	Pde2a	3.00047110126593
1161	Crlf1	2.99996682627631
1162	Mindy1	2.99670367442196
1163	Rfx4	2.99391674879681
1164	Rpf2	2.99144595305913
1165	Cops5	2.99022309312105
1166	Dusp10	2.9900161509434
1167	Fus	2.98996784121502
1168	Pnp	2.98947019325915
1169	Rxylt1	2.98702839366296
1170	Matn2	2.98623371151419
1171	Lclat1	2.98609957149583
1172	Clmp	2.98496643900067
1173	Cdk5r1	2.98484880848359
1174	Tmem19	2.98436749573556
1175	Med11	2.98322527708265
1176	Snx16	2.98321050898119
1177	Dda1	2.98290314184186
1178	Hmcn1	2.9824287944613
1179	Pmaip1	2.98058651653987
1180	Sgk1	2.98034183692388
1181	Anxa7	2.97994730987113
1182	Ptgs2	2.97930132611257
1183	Psma1	2.97784265212131
1184	Tmem185b	2.97714500983186
1185	Htra2	2.97714231679353
1186	Nfil3	2.97562713077635
1187	B4galt1	2.97453527207051
1188	Timp2	2.97286073352565
1189	H2-T24	2.97272750685587
1190	Rbm3	2.97267972807172
1191	Ddx3x	2.97256275864627
1192	Crb1	2.97200495475189
1193	4930521E06Rik	2.97179775468226
1194	Lrrc15	2.97177640319289
1195	Mall	2.97158482389385
1196	Ticam1	2.97039585748478
1197	Smim7	2.96996639175623
1198	Msr1	2.96961767078573
1199	Tatdn2	2.96938005929611
1200	Arhgap11a	2.96450561656508
1201	Guca1a	2.96429321487645
1202	Cntn1	2.96366345616094
1203	Oit3	2.96347125534468
1204	Olfr543	2.96335592692156
1205	Capn5	2.96324582312288
1206	Kifc1	2.95909968626499
1207	Tmem221	2.95731834091203
1208	Gspt1	2.95637548674137
1209	Nkx2-9	2.95458158135459
1210	Ccz1	2.95457020742504
1211	Faf2	2.95361550293319
1212	Apex1	2.95330314620009
1213	Kcmf1	2.95258727076592
1214	Denr	2.95168070354349
1215	Nsmce2	2.95026770174246
1216	Nos3	2.94685763294543
1217	Mapkapk2	2.94621869366257
1218	Gm15908	2.94389082253918
1219	Mlx	2.94341405306021
1220	Scn8a	2.94312909670878
1221	Wars	2.94279558656078
1222	Marchf10	2.94273257200024
1223	Ccdc25	2.94203550981378
1224	Tmem266	2.94078922821411
1225	Ccl20	2.93978125992603
1226	Redrum	2.93972697183639
1227	Sh2d6	2.93927371985342
1228	Dlgap2	2.93835241735051
1229	Otof	2.93763606283957
1230	Ufsp2	2.9373476803163
1231	Pou3f1	2.93717273206982
1232	Yrdc	2.93683724949728
1233	Gm10941	2.93555047301586
1234	Usp18	2.93467846858675
1235	Hars	2.93391852616417
1236	Map7d1	2.93345508840474
1237	Prmt7	2.93059728731229
1238	Psma2	2.93031606047128
1239	Gm4951	2.93013607903314
1240	Il6	2.92885412555691
1241	Mafk	2.92727358275889
1242	Dnajc9	2.9265331415691
1243	Ran	2.92643904037818
1244	Cbfb	2.92238788627023
1245	Swap70	2.92229553278088
1246	Cops2	2.92190959897242
1247	Tnfaip1	2.92162755784874
1248	Ecel1	2.9202320422879
1249	Dner	2.92003686377231
1250	Wdr1	2.91968864775719
1251	Gm34593	2.91781416285862
1252	4833419F23Rik	2.91758988983763
1253	Tomm70a	2.91684915128021
1254	Pop4	2.91651138740821
1255	Arl13b	2.91427777912038
1256	A530013C23Rik	2.9138652471049
1257	Psmb7	2.91361917060971
1258	Il2rg	2.9126901666583
1259	Mlip	2.91179081851787
1260	Ltbp1	2.9112650898331
1261	Tceal8	2.91025515506816
1262	P2ry12	2.90962080030118
1263	Hsh2d	2.90899295092311
1264	Dnah6	2.90857029120318
1265	Dnah1	2.907718930476
1266	Mal	2.90721686952533
1267	Fndc3c1	2.90651119740297
1268	Lrrc28	2.90608759881661
1269	Diaph1	2.90605205162317
1270	Cyfip1	2.90564966418026
1271	Tgm7	2.90466876201696
1272	Pigp	2.90336620524733
1273	Egfr	2.90189807547905
1274	Ctla2b	2.89885311443146
1275	Nxnl1	2.89880638501789
1276	Tacc2	2.89867431133783
1277	Pacrg	2.89787937069955
1278	Bhmt	2.89732227403884
1279	Pga5	2.89731177262636
1280	Chpf2	2.89612852266273
1281	Obscn	2.89549135922
1282	Gm35546	2.89381604917837
1283	Nmd3	2.8931449291879
1284	C1ra	2.89255098936027
1285	Gp5	2.89227153675372
1286	Cxcl13	2.8922440557637
1287	Mrpl20	2.89095373149542
1288	Uchl1	2.89042401397721
1289	Uhrf1	2.89038049880114
1290	Nfu1	2.88985937194455
1291	Gm30712	2.88943612588264
1292	Mospd1	2.88868224610038
1293	Popdc2	2.888506742352
1294	Nol7	2.88755048370583
1295	Psmd7	2.88734992748641
1296	Pitx3	2.887059239954
1297	Il12b	2.88695682675575
1298	Reln	2.88692051274872
1299	Sh2d7	2.88648977690416
1300	Taf9b	2.88596380667442
1301	Slfn1	2.88503150948112
1302	Plin2	2.88470792633855
1303	Ube2j1	2.8846130991652
1304	Nsg1	2.88408020367434
1305	Adamts17	2.88298918940223
1306	Chchd1	2.8820728823348
1307	Stac2	2.8806730780206
1308	Hmga1	2.87929691045756
1309	Gm41857	2.87660889525776
1310	Ly6a2	2.87492096238244
1311	Polr1e	2.87372827886336
1312	Babam1	2.87281048879616
1313	Tlr5	2.87278770335038
1314	Colq	2.87197875796853
1315	Ncl	2.87185227571684
1316	Rab11a	2.8713446449548
1317	Agfg1	2.87120345439285
1318	Mir1954	2.87102254889263
1319	Nuggc	2.87061526446469
1320	Lox	2.86996236211685
1321	Gnai2	2.86922218376167
1322	AI839979	2.86897133072958
1323	Lpcat3	2.86885484471698
1324	Pbx4	2.86846151643553
1325	Fbxo39	2.86688073442336
1326	Psmc1	2.86667245536023
1327	Serpinb9b	2.86641898774425
1328	Mrpl47	2.86610037816052
1329	Eppk1	2.86571781212299
1330	Rtkn2	2.86371534599293
1331	Kcnk9	2.86222663561566
1332	Ccdc152	2.86175241888767
1333	Capn2	2.86140734773499
1334	Celf2	2.86109871463232
1335	Map3k14	2.8584269637973
1336	Lgals3bp	2.85691034438209
1337	Fbxw16	2.8552955612421
1338	Ostf1	2.85495511688167
1339	Ktn1	2.85493018124886
1340	Arhgef37	2.85457155531894
1341	Bhlha15	2.85290092033208
1342	Tpst2	2.85228895196494
1343	Trpa1	2.85059727109176
1344	Mir34a	2.84601516045088
1345	Cpm	2.84368296790718
1346	Vav2	2.84365522329395
1347	Prkcg	2.84360840412975
1348	Il12rb1	2.84303333301189
1349	Ephx1	2.84159007606368
1350	Gm13375	2.84143410769783
1351	Rbm43	2.84004072267004
1352	Eif2s2	2.83971447663182
1353	Gm4847	2.83848504613221
1354	Apaf1	2.83805546290356
1355	Slco2a1	2.83778079119328
1356	Cav1	2.8364982359797
1357	Psmd4	2.83591335868875
1358	Myt1l	2.83384908018464
1359	Nhlh2	2.83330771847274
1360	Wnt9b	2.83262331163495
1361	Fam50b	2.83219722464606
1362	Nmi	2.83200076343306
1363	Rrp12	2.83178080153951
1364	Psmb4	2.83043215912948
1365	Pla2g12a	2.8296456694063
1366	Aox3	2.82901962549389
1367	Pmfbp1	2.82850017359647
1368	A730049H05Rik	2.82831505341582
1369	Hmgn5	2.82772269379678
1370	Col4a6	2.82531151105102
1371	Tubb4b	2.82497963376878
1372	Eed	2.82410060756684
1373	Pde12	2.82395608525063
1374	Prune2	2.82384529782704
1375	Esyt1	2.8237025800924
1376	Cngb3	2.8228777948463
1377	Creb3l4	2.82046710151614
1378	Cnpy1	2.81886098605388
1379	Smndc1	2.81819863793622
1380	Extl2	2.81656248200471
1381	Scand1	2.81620248126995
1382	Arf6	2.81455708476661
1383	Ecscr	2.81436946877115
1384	F2rl1	2.81422039805962
1385	Camk2n2	2.8133256615407
1386	Tdrd1	2.81310356837722
1387	Gdi2	2.81278029236882
1388	Elfn2	2.80953593339158
1389	Bloc1s6	2.80848966537145
1390	Cbarp	2.80772693362269
1391	Hes7	2.80758849821918
1392	Zfp456	2.80638459804111
1393	Zfp948	2.80487911614497
1394	Gata4	2.80440018172895
1395	Tmem88	2.80432846658298
1396	Lrrc8b	2.80264748880189
1397	Inafm2	2.80172208312961
1398	Dync1i2	2.80128759301855
1399	Fnbp1	2.79957027693592
1400	Dnajc8	2.79835342177341
1401	6820426E19Rik	2.79654091850812
1402	Egr1	2.79615704542855
1403	Brms1	2.79513852556197
1404	Dll1	2.79447566926451
1405	Gm4262	2.79386340874529
1406	Amotl2	2.7936719906276
1407	Ube2v1	2.79168219433969
1408	Npm1	2.78803598363737
1409	Serping1	2.78726403662254
1410	Cacna1b	2.78618593394968
1411	Cd63	2.78604504110226
1412	Mcam	2.78540306161102
1413	Fibcd1	2.78418017744156
1414	Dpp6	2.78292979068389
1415	Syt1	2.78265064146889
1416	Hnrnpk	2.78232267744091
1417	Rhoj	2.78086628595128
1418	Amigo2	2.78005107366871
1419	Arhgef26	2.77915678392025
1420	Noct	2.7790611506229
1421	Pdss1	2.77722650479902
1422	Nol12	2.77639691633758
1423	Ccdc184	2.7754680261514
1424	Trpm8	2.77518581250121
1425	Cnn3	2.77484577347278
1426	Ch25h	2.77477668242231
1427	Chn1	2.77299969466854
1428	Ppp2ca	2.76827064962196
1429	Jade2	2.7669943749782
1430	Hnrnpu	2.76598069818764
1431	Ranbp1	2.76572935569934
1432	Abcb5	2.76483627434825
1433	C6	2.7647487059846
1434	Psmd6	2.76354688947983
1435	Rasa3	2.76291256126695
1436	Def6	2.76187367503685
1437	Banf1	2.7598454420973
1438	Mageb3	2.75978757385794
1439	Cyp4a10	2.75947023976883
1440	Nrbp2	2.75933211996795
1441	D430036J16Rik	2.75907456634023
1442	Adgra1	2.75879143717153
1443	H2-Bl	2.75806651556277
1444	Gm15713	2.75793462505788
1445	Bex3	2.75781442736763
1446	Atp13a5	2.75766418314422
1447	Sema4f	2.75629940035319
1448	Aprt	2.75610565721315
1449	Hrct1	2.75517410908573
1450	Gpr3	2.75469723745415
1451	Rgs4	2.75457663925293
1452	Efcab3	2.75417190450866
1453	Gm43464	2.75357273036063
1454	Itpa	2.75321166671518
1455	Trpc5	2.7512966121071
1456	Ifngr2	2.75017848741209
1457	Ap3s1	2.74982600883867
1458	Chrm4	2.74971223302959
1459	Adrm1	2.74869568065555
1460	Tcerg1l	2.74796741528745
1461	Aloxe3	2.74738949099351
1462	Cxcl2	2.74700373524955
1463	Gm30214	2.74649573937654
1464	Cldn15	2.74642454291005
1465	Nqo1	2.74638866489724
1466	Nptx2	2.74595857577933
1467	Nt5c1a	2.74522516748983
1468	Actr3	2.74410196229239
1469	Agpat2	2.74334007803307
1470	Nasp	2.74313201149056
1471	Nxpe4	2.74307308629613
1472	Hpse2	2.74017396915554
1473	Plekhd1os	2.74015004972693
1474	Nt5dc1	2.74005933783107
1475	Sez6	2.73910590487878
1476	Cited2	2.73855127531474
1477	Camk2d	2.73822220489573
1478	Abi1	2.73681777133629
1479	Clec9a	2.73652093723589
1480	Chuk	2.73542989191917
1481	Kirrel2	2.73520826624732
1482	Bpifb9b	2.73511463848141
1483	Dph5	2.73465148849852
1484	Sprr1a	2.73438545455927
1485	Arhgdia	2.73399160571812
1486	Psmc6	2.73358367914569
1487	Acadl	2.73248246086839
1488	Ahnak2	2.73176406054846
1489	Carmil1	2.73092703661443
1490	Uap1l1	2.72829129847737
1491	Barx2	2.728025438481
1492	Akirin2	2.72691606663618
1493	Gli3	2.72492703417201
1494	2310034O05Rik	2.72447122637646
1495	Srebf1	2.72355723789479
1496	Asb14	2.72352076244752
1497	Gm30648	2.72296059707249
1498	Rsl1d1	2.722793000943
1499	Gm3230	2.72278799762255
1500	Foxb1	2.72252094248338
1501	Cyth2	2.72193488572452
1502	Rhoa	2.72046422755387
1503	Ccdc86	2.71875052354062
1504	Casp4	2.71852277212042
1505	F10	2.71685250662565
1506	Pnpla2	2.71623233364022
1507	Fbn2	2.71586879276046
1508	Nradd	2.71391286295401
1509	Pde9a	2.71374686852741
1510	Smim3	2.71338806728255
1511	Nt5e	2.71234866466444
1512	E330011O21Rik	2.71207795174343
1513	Nmt1	2.71067056732241
1514	Pprc1	2.70976407547266
1515	Snap91	2.70944377989348
1516	Mmp8	2.70776790125516
1517	Unc13a	2.70707235016635
1518	Sidt2	2.70649667428605
1519	Ube2l6	2.70567419066968
1520	Chic2	2.70556360028175
1521	Best1	2.70422076711858
1522	1700052K11Rik	2.70255453262507
1523	Errfi1	2.70231930074242
1524	Gpr153	2.70074726838385
1525	Gfus	2.69966419820186
1526	Slc30a3	2.69942057895562
1527	1700017B05Rik	2.69915315061743
1528	Vapa	2.69907444273327
1529	Arhgap22	2.69853024265814
1530	A730063M14Rik	2.69836253365457
1531	Pgrmc2	2.69529959422979
1532	1700020N01Rik	2.69526406179146
1533	Niban1	2.69382424972458
1534	Acer3	2.6935141583702
1535	Dnm1	2.69164714655936
1536	Neu3	2.69059873070674
1537	Pim1	2.69017545440562
1538	Tes	2.6890435562555
1539	Itga2	2.68586581247346
1540	Cbln1	2.68559929630065
1541	Adgrf1	2.68502237902261
1542	Insig2	2.68445331500547
1543	Slc7a14	2.68431514437347
1544	Thoc1	2.68220523639281
1545	Itprip	2.68133331118277
1546	Psma7	2.68129179400995
1547	Bloc1s4	2.68111901198126
1548	H1f0	2.68101548470757
1549	G3bp1	2.68033938106259
1550	Gucy2f	2.67561865034547
1551	Capns1	2.6738623022015
1552	Fstl1	2.67118719162816
1553	Cd248	2.66982859008056
1554	Ociad2	2.66889753124211
1555	Cacul1	2.66837093450585
1556	Psmc4	2.66759193737967
1557	Ckap4	2.66693584555125
1558	Cdc42se1	2.66601588169768
1559	Vwa5b1	2.66539863384962
1560	Bysl	2.66297832700739
1561	Ripk2	2.66295207501125
1562	Myef2	2.66121166834191
1563	Hnrnpd	2.66047171364746
1564	Dnah8	2.65932849777722
1565	Rhob	2.65930333022894
1566	Psma5	2.65877547192861
1567	Ccdc18	2.65838872974153
1568	2900041M22Rik	2.65628345059169
1569	Pnrc1	2.65502313983641
1570	Slc10a4	2.65381197346775
1571	A230009B12Rik	2.65346078545668
1572	Wnt10b	2.65282980766665
1573	Cdkl3	2.65279768307451
1574	Psmd2	2.65225323555718
1575	Baz1a	2.65136541312163
1576	Cep295nl	2.65136153385825
1577	Pdcd10	2.65081577354216
1578	Elob	2.650459309977
1579	Msmo1	2.65034225390203
1580	Larp1b	2.64995949261877
1581	Mvb12a	2.6498530211368
1582	Gpnmb	2.64984145734107
1583	Lhfpl3	2.64961202237426
1584	Nkrf	2.64956221792866
1585	Scarletltr	2.64946697948556
1586	Nanos1	2.64803008418823
1587	Trmt11	2.64589891016634
1588	Mbnl1	2.64566469492239
1589	Utp20	2.6456261340213
1590	Lgi4	2.64504815519523
1591	Ces2d-ps	2.64435213761936
1592	Gfer	2.64374189086986
1593	Ehd2	2.64351495324619
1594	Bcl10	2.64167293824269
1595	Vegfd	2.64133139603941
1596	Mamstr	2.64029812734425
1597	Rspo2	2.64021911583031
1598	Rps2	2.63971845233507
1599	Nckap1	2.63864463369507
1600	1700086O06Rik	2.63374027850402
1601	Rbis	2.63272438764266
1602	P2rx7	2.63259627680932
1603	Adss	2.62890730098998
1604	Casp7	2.62846411199767
1605	Marcksl1	2.62778424885933
1606	Morc1	2.62441032822662
1607	Nploc4	2.62294556158901
1608	Scg2	2.62041969484723
1609	Svop	2.61927385525289
1610	Serpinb2	2.61850025042038
1611	Ankrd31	2.61831169172498
1612	Klhl31	2.61770169507199
1613	Ndrg4	2.61703116101018
1614	Large1	2.61674134118321
1615	Dbnl	2.61427925592248
1616	Psmb2	2.61339737649912
1617	Syt16	2.61324588501653
1618	Ccdc122	2.61203270727406
1619	Nsmce1	2.61076604375266
1620	Aknad1	2.60793208020667
1621	Immp2l	2.60694735837978
1622	Pim3	2.60567787565525
1623	Krt76	2.60317396606013
1624	Musk	2.60314186329478
1625	Rbbp8	2.60212851968991
